 &plot nbnd=  64, nks=    81 /
            0.000000  0.000000  0.000000
   -9.199   -9.179   -9.179   -9.132   -9.132   -9.111   -9.096   -9.095   -9.081   -9.078
   -6.724   -4.658   -4.656   -4.656   -1.148   -0.664   -0.139    2.987    2.993    2.993
    2.994    2.994    3.004    5.268    5.309    5.309    6.102    6.814    6.828    6.828
    6.885    7.404    7.739    9.240    9.240    9.242   13.341   14.678   14.858   15.095
   15.242   15.242   15.252   15.252   15.332   15.940   16.267   16.411   16.670   16.670
   16.700   17.513   17.803   17.803   18.285   18.292   18.292   18.597   18.597   18.756
   18.781   18.782   18.782   18.929
            0.025000  0.000000  0.025000
   -9.199   -9.179   -9.179   -9.132   -9.132   -9.111   -9.096   -9.095   -9.082   -9.078
   -6.720   -4.663   -4.661   -4.655   -1.142   -0.655   -0.133    2.966    2.989    2.989
    2.991    2.992    3.004    5.182    5.289    5.295    6.187    6.806    6.849    6.873
    6.901    7.422    7.758    9.239    9.245    9.260   13.367   14.648   14.809   15.064
   15.186   15.198   15.199   15.225   15.280   15.948   16.203   16.332   16.680   16.693
   16.760   17.496   17.790   17.811   18.136   18.315   18.453   18.535   18.593   18.692
   18.806   18.843   18.974   19.041
            0.050000  0.000000  0.050000
   -9.199   -9.179   -9.179   -9.132   -9.132   -9.111   -9.096   -9.095   -9.082   -9.078
   -6.707   -4.679   -4.678   -4.654   -1.123   -0.628   -0.117    2.893    2.977    2.978
    2.984    2.985    3.013    4.951    5.253    5.283    6.367    6.818    6.901    6.953
    6.983    7.478    7.816    9.236    9.258    9.319   13.443   14.553   14.707   14.973
   14.988   15.028   15.075   15.155   15.174   15.949   16.084   16.146   16.699   16.724
   16.931   17.394   17.765   17.869   18.016   18.365   18.458   18.545   18.581   18.757
   18.924   19.035   19.200   19.332
            0.075000  0.000000  0.075000
   -9.198   -9.179   -9.179   -9.133   -9.132   -9.111   -9.096   -9.095   -9.082   -9.078
   -6.686   -4.704   -4.704   -4.653   -1.094   -0.584   -0.089    2.782    2.955    2.958
    2.976    2.977    3.032    4.669    5.186    5.275    6.560    6.848    6.975    7.042
    7.147    7.568    7.918    9.233    9.279    9.418   13.564   14.392   14.583   14.667
   14.756   14.834   14.896   15.038   15.053   15.849   15.981   15.982   16.697   16.774
   17.162   17.206   17.751   17.935   17.963   18.356   18.396   18.571   18.690   18.915
   19.134   19.272   19.462   19.705
            0.100000  0.000000  0.100000
   -9.198   -9.180   -9.179   -9.134   -9.132   -9.112   -9.096   -9.095   -9.082   -9.078
   -6.657   -4.739   -4.738   -4.651   -1.056   -0.526   -0.051    2.644    2.926    2.929
    2.970    2.971    3.059    4.368    5.095    5.262    6.739    6.895    7.070    7.164
    7.347    7.687    8.071    9.233    9.309    9.556   13.715   14.192   14.270   14.315
   14.546   14.645   14.691   14.877   14.929   15.590   15.894   15.917   16.680   16.847
   16.973   17.379   17.714   17.921   18.087   18.270   18.411   18.676   18.827   19.099
   19.359   19.531   19.770   20.092
            0.125000  0.000000  0.125000
   -9.198   -9.180   -9.178   -9.134   -9.132   -9.112   -9.095   -9.095   -9.082   -9.079
   -6.620   -4.781   -4.779   -4.650   -1.010   -0.456   -0.004    2.494    2.888    2.892
    2.969    2.971    3.093    4.062    4.980    5.247    6.903    6.954    7.187    7.312
    7.565    7.828    8.283    9.241    9.348    9.727   13.772   13.828   13.973   14.041
   14.417   14.429   14.474   14.702   14.791   15.299   15.807   15.836   16.664   16.722
   16.936   17.471   17.625   18.044   18.172   18.311   18.460   18.819   18.992   19.286
   19.566   19.803   20.102   20.444
            0.150000  0.000000  0.150000
   -9.197   -9.180   -9.178   -9.135   -9.132   -9.113   -9.095   -9.094   -9.082   -9.079
   -6.575   -4.829   -4.824   -4.650   -0.960   -0.379    0.050    2.342    2.844    2.849
