 &plot nbnd=  64, nks=    81 /
            0.000000  0.000000  0.000000
   -9.498   -9.498   -9.498   -9.431   -9.431   -6.948   -5.003   -5.003   -5.003   -1.251
   -0.484   -0.484    2.678    2.678    2.678    2.689    2.689    2.689    4.864    4.864
    4.864    5.979    6.398    6.398    6.398    6.755    7.218    7.218    8.944    8.944
    8.944   13.230   14.048   14.048   14.775   14.775   14.775   14.929   14.929   14.929
   15.750   16.068   16.068   16.233   16.233   16.233   17.183   17.183   17.183   17.546
   17.546   17.546   17.802   18.163   18.163   18.163   18.444   18.444   18.444   18.911
   18.911   19.420   23.454   23.620
            0.025000  0.000000  0.025000
   -9.498   -9.498   -9.498   -9.431   -9.431   -6.944   -5.008   -5.007   -5.003   -1.243
   -0.479   -0.475    2.656    2.675    2.676    2.682    2.687    2.691    4.785    4.852
    4.863    6.035    6.413    6.417    6.421    6.784    7.233    7.239    8.942    8.948
    8.963   13.254   14.000   14.034   14.717   14.743   14.743   14.873   14.885   14.900
   15.719   15.985   15.994   16.238   16.244   16.288   17.110   17.174   17.212   17.528
   17.557   17.623   17.845   18.116   18.189   18.241   18.437   18.488   18.527   18.999
   19.030   19.465   23.315   23.410
            0.050000  0.000000  0.050000
   -9.498   -9.498   -9.498   -9.431   -9.431   -6.932   -5.024   -5.020   -5.002   -1.222
   -0.465   -0.450    2.582    2.663    2.666    2.670    2.682    2.700    4.589    4.815
    4.859    6.159    6.455    6.472    6.490    6.869    7.280    7.304    8.938    8.960
    9.019   13.326   13.875   13.995   14.534   14.651   14.653   14.691   14.775   14.818
   15.647   15.788   15.841   16.239   16.278   16.436   16.924   17.173   17.246   17.516
   17.600   17.718   17.932   18.117   18.210   18.424   18.528   18.618   18.740   19.223
   19.318   19.595   22.930   22.963
            0.075000  0.000000  0.075000
   -9.499   -9.498   -9.498   -9.431   -9.431   -6.912   -5.050   -5.042   -5.000   -1.189
   -0.441   -0.409    2.470    2.641    2.648    2.657    2.675    2.719    4.333    4.754
    4.852    6.287    6.526    6.550    6.612    7.001    7.357    7.421    8.934    8.981
    9.113   13.439   13.703   13.934   14.230   14.385   14.506   14.511   14.631   14.698
   15.482   15.620   15.689   16.225   16.333   16.579   16.748   17.185   17.213   17.587
   17.659   17.663   18.088   18.232   18.253   18.609   18.782   18.814   19.048   19.527
   19.706   19.801   22.452   22.464
            0.100000  0.000000  0.100000
   -9.499   -9.498   -9.498   -9.431   -9.431   -6.884   -5.084   -5.070   -4.999   -1.145
   -0.409   -0.354    2.331    2.610    2.619    2.648    2.669    2.745    4.050    4.671
    4.842    6.399    6.623    6.641    6.778    7.160    7.462    7.598    8.932    9.009
    9.245   13.508   13.571   13.839   13.858   14.013   14.314   14.327   14.474   14.555
   15.200   15.538   15.552   16.204   16.385   16.408   16.846   17.126   17.241   17.619
   17.718   17.737   18.227   18.296   18.460   18.789   19.052   19.111   19.390   19.899
   20.061   20.153   21.966   21.971
            0.125000  0.000000  0.125000
